"","predictor_value"
"I(bio9^2)",0.00286225308414583
"I(bio10^2)",0.00253229129776198
"I(bio1^2)",0.00209676423110572
"I(bio12^2)",9.08830054235108e-06
"I(northamerica_elevation_cec_2023^2)",-4.44835366207119e-07
"I(bio13^2)",-6.19936911900066e-05
"I(bio15^2)",-9.06363402832851e-05
"I(bio8^2)",-0.000584693555759408
"I(bio7^2)",-0.00072091973027981
"I(bio5^2)",-0.000964089135090138
"I(bio6^2)",-0.00895770891645496
