"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","AICc","delta.AICc","w.AIC","ncoef"
"1","L","1","fc.L_rm.1",0.781742453748783,0.993,0.12576257992984,0.0732736231395489,0.658690267241851,0.0474145794348148,0.764,0.214601957120619,0.148784626059674,0.266862463768108,0.003,0.006,19409.9623458206,396.605427921004,7.55484532781357e-87,13
"2","LQ","1","fc.LQ_rm.1",0.796340019474197,0.995,0.116088512496856,0.10767164582377,0.692530831949844,0.0958378359068397,0.82125,0.156329513101867,0.239451141883127,0.286255765454053,0.00198425196850394,0.00229136113129402,19266.1814633082,252.824545408548,1.25848347287759e-55,20
"3","Q","1","fc.Q_rm.1",0.750618889970789,0.979,0.211619077413378,0.0697142303824872,0.550965633437095,0.0510126942645115,0.52,0.413327150491391,0.0522019488943192,0.091437733479667,0.001,0.002,19751.1648390519,737.807921152271,6.12414643162107e-161,14
"4","LQH","1","fc.LQH_rm.1",0.838395520934761,0.998,0.191681972742628,0.0855584678516575,0.653049578453011,0.0655336632922044,0.756,0.173505043154371,0.248252590991275,0.302167422207327,0.0509578544061303,0.0993778447111629,19013.3569178996,0,0.999999992710943,79
"5","H","1","fc.H_rm.1",0.838434858812074,0.995,0.183940049113663,0.0951413286765159,0.660331256565984,0.0761188504634949,0.8675,0.0756549183243672,0.261995071457079,0.303446443259514,0.0699578544061303,0.13737330428262,19050.8307011689,37.4737832692626,7.2890570922342e-09,93
"6","L","2","fc.L_rm.2",0.775736027263875,0.992,0.136353402526471,0.0620971644125005,0.643365194777619,0.0334446335489162,0.7655,0.242787286872,0.123926358343138,0.240070622051267,0.003,0.006,19486.1517514044,472.79483350478,2.15727924452892e-103,12
"7","LQ","2","fc.LQ_rm.2",0.792130282375852,0.991,0.112546743759735,0.0956083259133666,0.693585598393118,0.0894018460327618,0.89175,0.0471266025368546,0.21979759857604,0.280127612560294,0.00198425196850394,0.00229136113129402,19331.6949414395,318.338023539909,7.47784562415145e-70,17
"8","Q","2","fc.Q_rm.2",0.743917039922103,0.968,0.193896844986536,0.101671503842844,0.562206426746971,0.0839135431793178,0.486,0.432893366392541,0.0581181102362205,0.108383944485144,0.001,0.002,19799.2614617261,785.904543826444,2.20290948863174e-171,12
"9","LQH","2","fc.LQH_rm.2",0.823372736124635,0.998,0.145877471309,0.124697314089022,0.684384187907779,0.107196562972804,0.88175,0.0680753259265059,0.28058418007041,0.299908281646832,0.024,0.048,19138.2533418365,124.896423936843,7.56983013620187e-28,55
"10","H","2","fc.H_rm.2",0.821452775073028,1,0.149118148515131,0.125259435510211,0.680046217593819,0.106011540670898,0.8855,0.0824479633870156,0.285531837475304,0.304540499681486,0.0339842519685039,0.0653701830693602,19166.9529904372,153.596072537617,4.43646055262155e-34,62
"11","L","3","fc.L_rm.3",0.769450146056475,0.98,0.145532602616537,0.0570328751047365,0.628333752249186,0.0310044802123116,0.74875,0.261742080427788,0.104,0.208,0.002,0.004,19549.8511333416,536.494215441955,3.17512865262895e-117,11
"12","LQ","3","fc.LQ_rm.3",0.788109152872444,0.974,0.117516181302461,0.0933437842831654,0.684563802574513,0.0898493160411475,0.898,0.042166337284616,0.180222795426434,0.25281465878841,0.00198425196850394,0.00229136113129402,19403.3427007973,389.985782897715,2.06853669846969e-85,16
"13","Q","3","fc.Q_rm.3",0.736670399221032,0.949,0.191982749668509,0.107503291523589,0.558721568080943,0.0912685535615567,0.52925,0.395750236891906,0.053244094488189,0.0911927208949524,0.001,0.002,19848.0604649771,834.703547077457,5.57734791242822e-182,11
"14","LQH","3","fc.LQH_rm.3",0.813662220058423,0.993,0.129141365535446,0.110288406215487,0.689423281073346,0.0939691315578097,0.8865,0.0867582849069759,0.24427791353667,0.284382523005786,0.002,0.004,19214.584713277,201.227795377414,2.01344341023554e-44,39
"15","H","3","fc.H_rm.3",0.811401752677702,0.991,0.13036873901912,0.115500393352682,0.686884361150561,0.0958570652534462,0.916,0.052427728032661,0.257251515974296,0.302435985978567,0.000984251968503937,0.00196850393700787,19219.3933093524,206.036391452744,1.81872089865632e-45,36
