"layer","x","y"
0.442714161193049,-114.895833333333,35.8125
0.50623031342114,-114.854166666667,35.8125
0.528987195960924,-114.8125,35.8125
0.550092520792149,-114.770833333333,35.8125
0.756558735591336,-114.729166666667,35.8125
0.923957774721821,-114.6875,35.8125
0.941732608446117,-114.645833333333,35.8125
0.889349871335158,-114.604166666667,35.8125
0.769718296807016,-114.5625,35.8125
0.642899270372571,-114.520833333333,35.8125
0.567120896158864,-114.479166666667,35.8125
0.570553899743133,-114.4375,35.8125
0.55930127731695,-114.395833333333,35.8125
0.537381621245012,-114.354166666667,35.8125
0.519728814014202,-114.3125,35.8125
0.544044936528825,-114.270833333333,35.8125
0.590904233231307,-114.229166666667,35.8125
0.608947867016295,-114.1875,35.8125
0.599335550583147,-114.145833333333,35.8125
0.588779929166384,-114.104166666667,35.8125
0.575583790363092,-114.0625,35.8125
0.542627947361632,-114.020833333333,35.8125
0.530656433311015,-113.979166666667,35.8125
0.469718121852202,-113.9375,35.8125
0.429696761784642,-113.895833333333,35.8125
0.411444334930835,-113.854166666667,35.8125
0.377161454663956,-113.8125,35.8125
0.367771681733955,-113.770833333333,35.8125
0.400352802306852,-113.729166666667,35.8125
0.499588584524101,-113.6875,35.8125
0.622841876955648,-113.645833333333,35.8125
0.627543461372886,-113.604166666667,35.8125
0.701300297816602,-113.5625,35.8125
0.590711013751038,-113.520833333333,35.8125
0.428851385702986,-113.479166666667,35.8125
0.290329422538937,-113.4375,35.8125
0.362259811204863,-113.395833333333,35.8125
0.171022594349675,-115.104166666667,35.7708333333333
0.288392796076106,-115.0625,35.7708333333333
0.388197488391965,-115.020833333333,35.7708333333333
0.405768321840509,-114.979166666667,35.7708333333333
0.401078964779275,-114.9375,35.7708333333333
0.383888371296548,-114.895833333333,35.7708333333333
0.440509526458334,-114.854166666667,35.7708333333333
0.518258100262555,-114.8125,35.7708333333333
0.586955580276183,-114.770833333333,35.7708333333333
0.753324330778043,-114.729166666667,35.7708333333333
0.910040576544113,-114.6875,35.7708333333333
0.953630002848985,-114.645833333333,35.7708333333333
0.905641760685687,-114.604166666667,35.7708333333333
0.766691787800564,-114.5625,35.7708333333333
0.63069149813739,-114.520833333333,35.7708333333333
0.54794828747417,-114.479166666667,35.7708333333333
0.542110124156026,-114.4375,35.7708333333333
0.536853145864585,-114.395833333333,35.7708333333333
0.488594722276197,-114.354166666667,35.7708333333333
0.453755723845131,-114.3125,35.7708333333333
0.450738801849581,-114.270833333333,35.7708333333333
0.510232715594765,-114.229166666667,35.7708333333333
0.56619812243533,-114.1875,35.7708333333333
0.573047401371765,-114.145833333333,35.7708333333333
0.574560246870913,-114.104166666667,35.7708333333333
0.558064025405602,-114.0625,35.7708333333333
0.540724328648614,-114.020833333333,35.7708333333333
0.52518548622063,-113.979166666667,35.7708333333333
0.459268138270958,-113.9375,35.7708333333333
0.4217861531549,-113.895833333333,35.7708333333333
0.396313959580673,-113.854166666667,35.7708333333333
0.367487191689206,-113.8125,35.7708333333333
0.359038849737603,-113.770833333333,35.7708333333333
0.372084750728015,-113.729166666667,35.7708333333333
0.411646879715668,-113.6875,35.7708333333333
0.474017952077067,-113.645833333333,35.7708333333333
0.329986088372065,-113.604166666667,35.7708333333333
0.376044874815224,-113.5625,35.7708333333333
0.533869996515855,-113.520833333333,35.7708333333333
0.55193255701505,-113.479166666667,35.7708333333333
0.549026593201932,-113.4375,35.7708333333333
0.551157302309683,-113.395833333333,35.7708333333333
0.667748021151369,-113.354166666667,35.7708333333333
0.429188650382218,-113.3125,35.7708333333333
0.219631128803819,-113.270833333333,35.7708333333333
0.160709819436715,-113.229166666667,35.7708333333333
0.140091358508408,-113.1875,35.7708333333333
0.0974819856828874,-115.229166666667,35.7291666666667
0.0954174772181549,-115.1875,35.7291666666667
0.106022621189215,-115.145833333333,35.7291666666667
0.162004160027136,-115.104166666667,35.7291666666667
0.230756934076048,-115.0625,35.7291666666667
0.286496107981175,-115.020833333333,35.7291666666667
0.337158569198556,-114.979166666667,35.7291666666667
0.330895596739228,-114.9375,35.7291666666667
0.267795210982943,-114.895833333333,35.7291666666667
