X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
831.0,831.0,train,1.338351282458363E-4,35.252539585331924,0.5882906266424794
832.0,832.0,train,6.400900029624751E-6,1.6579857216052014,0.04155515462158521
833.0,833.0,train,2.168359698031014E-4,50.76359279532003,0.7625508550403173
834.0,834.0,train,1.352456670050396E-4,35.96434163291899,0.5921234082449014
835.0,835.0,train,3.6341044045489775E-4,85.70386440460271,0.9101588136622516
836.0,836.0,train,4.335216271396647E-4,97.77446413905281,0.9435616797356442
837.0,837.0,train,1.1187850134695096E-4,29.644594499950145,0.5237664950273997
838.0,838.0,train,2.694908507361027E-4,63.64974203153881,0.83252935746496
839.0,839.0,train,1.0316067488351769E-4,27.169752289390757,0.4954259087420966
840.0,840.0,train,8.821016636118229E-5,22.7561469820545,0.4428419647343168
841.0,841.0,train,2.2239363382403214E-4,52.01852120473228,0.771142036277666
842.0,842.0,train,2.1104821544974862E-4,49.876834789405336,0.753261006376246
843.0,843.0,train,9.099998419506074E-5,23.660467316847345,0.4530539733206642
844.0,844.0,train,5.856680603155707E-5,14.073499305891993,0.321822590416869
845.0,845.0,train,2.760891752052196E-4,64.90091267097257,0.83969861183734
846.0,846.0,train,5.856901160323014E-6,1.478410365878186,0.0380916454531286
847.0,847.0,train,2.3654684330148815E-4,56.007476836576096,0.7916427651615202
848.0,848.0,train,2.8650894972278163E-4,66.51272269284583,0.8504001598435221
849.0,849.0,train,4.144950789712406E-4,95.34944496465212,0.9359726641663012
850.0,850.0,train,4.001821336970613E-4,93.83667412275156,0.9295983444895153
851.0,851.0,train,2.0995312626179543E-4,49.7610618374112,0.7514628282374036
852.0,852.0,train,6.274600012723137E-5,15.06770701843915,0.340357905625881
853.0,853.0,train,9.728173617314835E-5,25.502049331917462,0.4753680782062628
854.0,854.0,train,2.4495628369349356E-4,58.41584785227667,0.8029430965089632
855.0,855.0,train,1.951144732302644E-4,47.01653949922881,0.7257651214430718
856.0,856.0,train,3.3142430314730433E-4,76.25900243054141,0.8889325073416826
857.0,857.0,train,1.9848222403804792E-4,47.59839582105951,0.731821182582693
858.0,858.0,train,2.8058800544567415E-4,65.7179375615172,0.844409935902052
859.0,859.0,train,9.897380712746906E-5,26.03039695346767,0.48122146068626126
860.0,860.0,train,2.346715354294068E-4,55.526750075092394,0.7890357002213155
861.0,861.0,train,8.270577860017067E-5,21.31506039076775,0.42213078669750403
862.0,862.0,train,4.2729096391821525E-4,96.0639830936267,0.9411811245132905
863.0,863.0,train,2.1104821544974862E-4,49.876834789405336,0.753261006376246
864.0,864.0,train,1.6297715740325554E-4,41.24743232984207,0.6606330596317477
865.0,865.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
866.0,866.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
867.0,867.0,train,8.486962401742724E-5,21.834486716301317,0.4303629042909076
868.0,868.0,train,2.7924589745641296E-4,65.22336620490816,0.8430191159649141
869.0,869.0,train,9.27189367319345E-5,24.19460784895499,0.4592527122359218
870.0,870.0,train,3.1951576809124385E-4,72.28033055883336,0.8798066742474389
871.0,871.0,train,4.802762596958651E-6,1.1333955240036238,0.031344535338579615
872.0,872.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
873.0,873.0,train,3.1951576809124385E-4,72.28033055883336,0.8798066742474389
874.0,874.0,train,3.380682661420287E-4,79.12321682301474,0.8937193656831469
875.0,875.0,train,4.1148277397597805E-4,95.0186227439595,0.9346809197129932
876.0,876.0,train,8.185974938658057E-5,21.048749243438575,0.41887990359706395
877.0,877.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
878.0,878.0,train,2.969192103749631E-4,68.53219720050129,0.8603784763144595
879.0,879.0,train,2.8782383389564447E-4,67.00105931359577,0.8516988167930588
880.0,880.0,train,1.352456670050396E-4,35.96434163291899,0.5921234082449014
881.0,881.0,train,2.920060138683643E-4,67.77001591130202,0.8557549029342932
882.0,882.0,train,1.8467914706525E-4,45.50587483066196,0.7061175660707594
883.0,883.0,train,2.4368385139034076E-4,58.168536758901034,0.80127343875864
884.0,884.0,train,3.491298381598166E-4,80.42810800565327,0.9012357478693689
885.0,885.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
886.0,886.0,train,1.1727994591663037E-4,31.34538659309509,0.5405214561818048
887.0,887.0,train,2.0907318069192425E-4,49.24795336417223,0.7500084328837775
888.0,888.0,train,2.481269253814835E-4,59.02173464807555,0.8070427695040902
889.0,889.0,train,3.109018879827904E-4,70.88331403615746,0.8727417300321488
890.0,890.0,train,2.8650894972278163E-4,66.51272269284583,0.8504001598435221
891.0,891.0,train,4.2729096391821525E-4,96.0639830936267,0.9411811245132905
892.0,892.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
893.0,893.0,train,6.342597495061056E-5,15.258943330518639,0.34332540193817795
894.0,894.0,train,3.3142430314730433E-4,76.25900243054141,0.8889325073416826
895.0,895.0,train,2.703657215917812E-4,63.74203416729215,0.8334980618059646
896.0,896.0,train,1.753710693866875E-4,43.837566984705106,0.6874076155787092
897.0,897.0,train,4.682586558042704E-4,99.43378627647161,0.9551728878967884
898.0,898.0,train,3.466645879528913E-4,80.01426672229935,0.8996080157026258
899.0,899.0,train,7.738743894681509E-5,19.48114588132087,0.4013886484616088
900.0,900.0,train,4.682586558042704E-4,99.43378627647161,0.9551728878967884
901.0,901.0,train,6.142870058197875E-5,14.738438848174047,0.33457083587721737
902.0,902.0,train,2.3618395016316158E-4,55.942163733092734,0.7911407952781255
903.0,903.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
904.0,904.0,train,2.045866454567066E-4,48.54288762238314,0.7424595938787926
