Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.32787E-4,35.009096897,0.585418165,0.110601921,0.310224755,0
1.33993E-4,35.289207545,0.588721105,0.109676566,0.313390313,0
1.35246E-4,35.964521103,0.592123408,0.107429276,0.316555872,0
1.35332E-4,36.005119885,0.592357243,0.107341147,0.327951884,0
1.36376E-4,36.26326738,0.59516862,0.106503922,0.330800886,0
1.37199E-4,36.509614539,0.597372439,0.105666696,0.333016777,0
1.38619E-4,36.758049179,0.601145075,0.104917599,0.33586578,0
1.40529E-4,37.009491067,0.606165541,0.104124438,0.336498892,0
1.41158E-4,37.263154618,0.607804053,0.103331277,0.340614118,0
1.42301E-4,37.503960381,0.610765703,0.10258218,0.34124723,0
1.4318E-4,37.760884565,0.61302697,0.101789019,0.345995568,0
1.44962E-4,38.005820231,0.617572636,0.101039922,0.346945236,0
1.46294E-4,38.253722248,0.620937101,0.100290826,0.348211459,0
1.47747E-4,38.503619702,0.624570326,0.099541729,0.349477683,0
1.49082E-4,38.756056019,0.627879559,0.098792632,0.350743906,0
1.49982E-4,39.040476363,0.630092346,0.097955407,0.355175689,0
1.51125E-4,39.296559877,0.632885656,0.09720631,0.358341247,0
1.52868E-4,39.50923766,0.637104487,0.096589407,0.358657803,0
1.54282E-4,39.754953617,0.640492135,0.095884375,0.359607471,0
1.5563E-4,40.002765931,0.643690981,0.095179343,0.361823362,0
1.57045E-4,40.252969994,0.647018378,0.09447431,0.363722697,0
1.58153E-4,40.505229539,0.649602544,0.093769278,0.3665717,0
1.59683E-4,40.759552027,0.653138788,0.093064246,0.368154479,0
1.61247E-4,41.016076159,0.656716375,0.092359214,0.369104147,0
1.63071E-4,41.259980936,0.660844173,0.091698246,0.372586261,0
1.64131E-4,41.554605379,0.663219406,0.090905085,0.376068376,0
1.64456E-4,41.751833322,0.663944311,0.090376311,0.379550491,0
1.65166E-4,42.015680369,0.665523269,0.089627214,0.381766382,0
1.66561E-4,42.264488231,0.668601673,0.089010311,0.383665717,0
1.68091E-4,42.515422335,0.671947318,0.088349343,0.383982273,0
1.69145E-4,42.751584197,0.67423186,0.08773244,0.384615385,0
1.71071E-4,43.006669541,0.678367105,0.087071473,0.38651472,0
1.72822E-4,43.264486449,0.682079624,0.086410505,0.388414055,0
1.73405E-4,43.50682548,0.683305985,0.085793602,0.389680279,0
1.75012E-4,43.750861581,0.686661959,0.085176699,0.389996834,0
1.76103E-4,44.014308143,0.688920541,0.084515731,0.393478949,0
1.78156E-4,44.262503596,0.693126179,0.083898828,0.395378284,0
1.7956E-4,44.512968668,0.695970832,0.083281925,0.398860399,0
1.8103E-4,44.765571678,0.69892029,0.082665022,0.402025958,0
1.82239E-4,45.002043145,0.701324558,0.082048118,0.403925293,0
1.83564E-4,45.258050016,0.703937004,0.08147528,0.405824628,0
1.84725E-4,45.516064962,0.706207015,0.080858377,0.407407407,0
1.85563E-4,45.756778355,0.707834024,0.080285538,0.408990187,0
1.87512E-4,46.018241162,0.711585469,0.079668635,0.410572966,0
1.9013E-4,46.263688294,0.716549117,0.079095796,0.412155745,0
1.92289E-4,46.512329889,0.720579435,0.078522958,0.415954416,0
1.94193E-4,46.802298622,0.724083976,0.07786199,0.419436531,0
1.95114E-4,47.016442452,0.725765121,0.07737728,0.420702754,0
1.96643E-4,47.330000616,0.728529665,0.076672248,0.424501425,0
1.98033E-4,47.507949272,0.731021705,0.076275668,0.425134536,0
1.99415E-4,47.786200479,0.733474515,0.075658764,0.429566318,0
2.00556E-4,48.00624829,0.735483084,0.075174055,0.430832542,0
2.01985E-4,48.268068594,0.737978368,0.074557152,0.432098765,0
2.04291E-4,48.51193676,0.741953833,0.074072442,0.434947768,0
2.06645E-4,48.758374946,0.745951552,0.073543668,0.436847104,0
2.08168E-4,49.007219055,0.748503993,0.073014894,0.438746439,0
2.09111E-4,49.258011472,0.750071543,0.07248612,0.441278886,0
2.09637E-4,49.656128571,0.750941367,0.071604829,0.442228553,0
2.09953E-4,49.761048489,0.751462828,0.071428571,0.447610003,0
2.12356E-4,50.015093919,0.755390917,0.070899797,0.451408674,0
2.14166E-4,50.271052388,0.75831023,0.070371023,0.452674897,0
2.15553E-4,50.529152136,0.76052298,0.069842249,0.454890788,0
2.16857E-4,50.767435702,0.762584216,0.069357539,0.459006015,0
2.17897E-4,51.006531475,0.764216172,0.06887283,0.461855017,0
2.18491E-4,51.268260462,0.765142379,0.068344056,0.466603355,0
2.20081E-4,51.509655543,0.767605412,0.067859346,0.468819247,0
2.21203E-4,51.752440756,0.769327913,0.067374636,0.471351694,0
2.22394E-4,52.018603037,0.771142036,0.066845862,0.476100032,0
2.22686E-4,52.285513808,0.771584793,0.066317088,0.479898702,0
2.23581E-4,52.508857282,0.772936334,0.065832379,0.48084837,0
2.24856E-4,52.755574198,0.774849044,0.065391733,0.482747705,0
2.25356E-4,53.003169039,0.77559298,0.064907024,0.485913264,0
2.26993E-4,53.320093047,0.77801602,0.064290121,0.489395378,0
2.27123E-4,53.524399613,0.778207823,0.06389354,0.492244381,0
2.285E-4,53.775224975,0.780223315,0.063364766,0.494143716,0
2.29023E-4,54.003938953,0.78098477,0.062968185,0.498575499,0
2.29899E-4,54.256233215,0.782253427,0.062483476,0.501107946,0
2.30936E-4,54.648473065,0.783744392,0.061690315,0.502374169,0
2.32947E-4,54.764538282,0.786609579,0.061514057,0.50617284,0
2.3346E-4,55.067966842,0.787334654,0.060897153,0.50617284,0
2.34006E-4,55.254955849,0.788102499,0.060588702,0.510288066,0
2.3481E-4,55.583296833,0.789229553,0.059971799,0.514403292,0
2.35235E-4,55.771372738,0.789822955,0.059575218,0.51535296,0
2.36547E-4,56.007505039,0.791642765,0.059178638,0.525799304,0
2.37783E-4,56.26842206,0.793343743,0.058693928,0.530864198,0
2.38806E-4,56.625902956,0.79474058,0.05803296,0.534346312,0
2.39547E-4,56.865308048,0.79574626,0.057592315,0.537195315,0
2.40613E-4,57.009364634,0.797185048,0.057327928,0.540044318,0
2.41616E-4,57.250583082,0.798530433,0.056887283,0.542260209,0
2.4284E-4,57.687425564,0.800158391,0.056050057,0.547641659,0
2.43538E-4,58.003599119,0.801080572,0.055521283,0.555555556,0
2.43775E-4,58.271613161,0.801394141,0.054992509,0.558088003,0
2.45781E-4,58.51654568,0.804018402,0.054595928,0.563152896,0
2.47758E-4,58.763649729,0.806569573,0.054155283,0.564735676,0
2.4829E-4,59.135814898,0.807251391,0.053494316,0.568850902,0
2.48296E-4,59.25996051,0.807258782,0.053273993,0.570433682,0
2.49049E-4,59.508632232,0.808218454,0.052833348,0.57359924,0
2.49741E-4,59.758145614,0.809096587,0.052392703,0.576448243,0
2.5058E-4,60.008553236,0.810155561,0.051952058,0.580246914,0
2.50745E-4,60.33441531,0.810363103,0.051335155,0.582462805,0
2.51895E-4,60.510244111,0.811803888,0.051070768,0.586261475,0
2.53012E-4,60.762773966,0.813193115,0.050586058,0.587211143,0
2.53983E-4,61.041630588,0.814392202,0.050101348,0.590060146,0
2.54284E-4,61.270391582,0.814761858,0.049748832,0.594175372,0
2.56908E-4,61.50021633,0.817957282,0.049352252,0.596074707,0
2.58936E-4,61.758056094,0.82038921,0.048911607,0.598290598,0
2.61537E-4,62.019267374,0.82346032,0.048470961,0.600823045,0
2.65508E-4,62.256412236,0.828047454,0.048074381,0.601772713,0
2.66548E-4,62.522412611,0.829228976,0.047633736,0.603355492,0
2.67798E-4,62.762966761,0.830639392,0.047237155,0.605571383,0
2.68631E-4,63.245824173,0.831571936,0.046443994,0.610636277,0
2.6877E-4,63.272701152,0.831726715,0.046399929,0.610952833,0
2.69491E-4,63.649820104,0.832529357,0.045738962,0.611585945,0
2.70517E-4,63.757982095,0.833665406,0.045606768,0.617600506,0
2.71297E-4,64.001742528,0.834522727,0.045210188,0.619816398,0
2.72959E-4,64.273865018,0.836336274,0.044769543,0.621082621,0
2.75014E-4,64.520458832,0.838551474,0.044372962,0.622032289,0
2.76106E-4,64.906866173,0.839716535,0.043756059,0.626147515,0
2.78278E-4,65.018025165,0.842007892,0.043579801,0.626464071,0
2.79594E-4,65.297216733,0.843380566,0.043139156,0.630262741,0
2.80588E-4,65.717937246,0.844409936,0.042434124,0.632162077,0
2.81559E-4,65.774196065,0.845408224,0.042390059,0.635960747,0
2.82465E-4,66.027911267,0.846334231,0.041993478,0.637860082,0
2.85561E-4,66.312746145,0.849457293,0.041508769,0.640075973,0
2.86511E-4,66.513155213,0.850401817,0.041244382,0.646407091,0
2.86803E-4,66.771083303,0.850691213,0.040847801,0.648939538,0
2.87824E-4,67.001096734,0.851698817,0.040495285,0.651471985,0
2.88343E-4,67.375614005,0.852207979,0.039922446,0.655587211,0
2.8867E-4,67.519884845,0.852528532,0.039702124,0.656220323,0
2.91883E-4,67.751945642,0.85563675,0.039349608,0.660652105,0
2.93675E-4,68.015183625,0.857342706,0.038953027,0.663184552,0
2.94636E-4,68.250662792,0.858248381,0.038600511,0.665400443,0
2.9679E-4,68.516219702,0.86025868,0.038203931,0.66793289,0
2.98713E-4,68.754008112,0.862029666,0.037851414,0.670148781,0
3.00314E-4,69.023533766,0.863485858,0.037454834,0.673947452,0
3.02954E-4,69.295169028,0.865855034,0.037058253,0.676796455,0
3.05451E-4,69.508115144,0.868058198,0.036749802,0.678062678,0
3.06988E-4,69.752971863,0.869396028,0.036397286,0.680278569,0
3.0989E-4,70.030319184,0.871884635,0.036000705,0.685343463,0
3.11107E-4,71.056218051,0.872914345,0.034546576,0.695789807,0
3.11127E-4,71.616236428,0.872931533,0.03370935,0.697689142,0
3.1379E-4,71.835829237,0.875155329,0.033400899,0.703070592,0
3.1799E-4,72.025366727,0.878584219,0.033180576,0.710034821,0
3.19516E-4,72.280369312,0.879806674,0.03282806,0.712883824,0
3.19516E-4,73.047207156,0.879806674,0.031726448,0.712883824,0
3.21754E-4,73.271473372,0.881577351,0.03146206,0.724596391,0
3.23535E-4,73.52939081,0.882967914,0.031109544,0.726495726,0
3.24917E-4,73.75665037,0.884035182,0.030801093,0.729028173,0
3.28743E-4,74.018404432,0.886940507,0.030448577,0.729977841,0
3.29439E-4,76.126816019,0.887460958,0.027584384,0.729977841,0
3.31424E-4,76.258973732,0.888932507,0.02745219,0.750553973,0
3.34238E-4,76.52537127,0.890985769,0.027099674,0.754669199,0
3.34793E-4,77.962651752,0.891385974,0.0252049,0.768281102,0
3.35003E-4,78.029634846,0.89153697,0.025116771,0.768914213,0
3.38697E-4,79.34752753,0.89416138,0.023398255,0.780310225,0
3.40214E-4,79.551225529,0.895220942,0.023133868,0.78220956,0
3.44439E-4,79.756515513,0.898115352,0.022869481,0.782842672,0
3.46829E-4,80.033307715,0.89971771,0.022516965,0.796454574,0
3.47731E-4,80.276664441,0.900315237,0.022208513,0.798353909,0
3.49987E-4,80.520907622,0.901795657,0.021900062,0.80215258,0
3.55452E-4,80.874752286,0.905290716,0.021415352,0.802785692,0
3.56038E-4,81.017167297,0.905657476,0.021239094,0.804368471,0
3.58173E-4,81.267238142,0.906983914,0.020974707,0.80753403,0
3.60161E-4,81.914957895,0.908202228,0.020137481,0.808800253,0
3.60872E-4,82.347725149,0.908633576,0.019652772,0.817663818,0
3.61998E-4,82.52855535,0.909313281,0.019432449,0.819879709,0
3.61998E-4,85.388337453,0.909313281,0.015907288,0.819879709,0
3.62289E-4,85.605710587,0.909487992,0.015642901,0.845204179,0
3.64365E-4,85.787412009,0.91072588,0.015466643,0.848369737,0
3.70544E-4,86.008687803,0.914309464,0.015202256,0.857549858,0
3.71458E-4,86.268283014,0.914827424,0.01484974,0.860082305,0
3.73275E-4,86.528911752,0.915847313,0.014585353,0.862298196,0
3.74353E-4,86.790524874,0.916446803,0.014276901,0.864514087,0
3.76687E-4,87.09124161,0.917729551,0.013880321,0.865463754,0
3.7779E-4,87.430785627,0.918329558,0.013527805,0.869262425,0
3.78835E-4,87.506459604,0.918893402,0.013439676,0.869262425,0
3.79818E-4,87.999767303,0.919420087,0.012866837,0.877809433,0
3.83842E-4,88.038151475,0.921541702,0.012822773,0.878125989,0
3.83842E-4,88.460377365,0.921541702,0.012293998,0.878125989,0
3.85176E-4,88.537366048,0.922232706,0.012249934,0.882241216,0
3.88313E-4,89.00271257,0.923833481,0.01172116,0.887622665,0
3.90113E-4,89.275158287,0.924737385,0.011412708,0.889838557,0
3.95186E-4,89.590493968,0.927227067,0.011060192,0.892371003,0
3.95934E-4,90.184320733,0.927587218,0.01035516,0.893004115,0
3.97002E-4,93.278010353,0.928098069,0.006962193,0.9218107,0
4.00182E-4,93.596548594,0.929598344,0.006609677,0.92560937,0
4.00182E-4,93.836657875,0.929598344,0.006301225,0.92560937,0
4.01832E-4,94.037176793,0.930364257,0.006124967,0.929091485,0
4.08556E-4,94.280029896,0.933400729,0.00586058,0.935106046,0
4.10296E-4,94.525446002,0.934165021,0.005596193,0.937005381,0
4.11265E-4,94.771989057,0.934586679,0.005331806,0.939221273,0
4.11483E-4,95.018878721,0.93468092,0.005023354,0.939537828,0
4.14495E-4,95.349439705,0.935972664,0.004714903,0.944286167,0
4.20138E-4,95.725275474,0.938324284,0.004318322,0.955049066,0
4.20586E-4,95.767334094,0.93850715,0.004274258,0.955682178,0
4.27291E-4,96.06398469,0.941181125,0.003965806,0.960747072,0
4.27291E-4,97.559503064,0.941181125,0.002379484,0.960747072,0
4.33522E-4,97.774477003,0.94356168,0.002203226,0.974042418,0
4.34519E-4,98.294802688,0.94393368,0.001674451,0.977841089,0
4.38324E-4,98.513657216,0.945330624,0.001454129,0.979107312,0
4.43821E-4,98.822960739,0.947287301,0.001145677,0.983539095,0
4.45887E-4,99.09033579,0.948004558,0.000837226,0.983855651,0
4.54823E-4,99.271343612,0.950995918,0.000705032,0.986071542,0
4.74068E-4,99.504023663,0.956866869,0.00048471,0.995568218,0
4.86365E-4,99.793972102,0.960244342,0.000220323,0.997150997,0
5.556E-4,100,0.974879965,0.000044065,1,0
