x,y,species cloglog values
4218.0,4218.0,0.3749147
4219.0,4219.0,0.031193763
4220.0,4220.0,1.5897412E-4
4221.0,4221.0,0.0026606908
4222.0,4222.0,4.4755984E-4
4223.0,4223.0,0.2183187
4224.0,4224.0,0.33694726
4225.0,4225.0,0.0057057864
4226.0,4226.0,0.017252535
4227.0,4227.0,7.08194E-5
4228.0,4228.0,0.002531394
4229.0,4229.0,0.019295163
4230.0,4230.0,0.023320664
4231.0,4231.0,0.011003182
4232.0,4232.0,0.0016022099
4233.0,4233.0,0.10911511
4234.0,4234.0,0.107228264
4235.0,4235.0,0.0019628282
4236.0,4236.0,2.0709712E-4
4237.0,4237.0,0.016384289
4238.0,4238.0,0.047259483
4239.0,4239.0,0.057215787
4240.0,4240.0,0.0020131464
4241.0,4241.0,0.16240509
4242.0,4242.0,0.07498491
4243.0,4243.0,0.1206778
4244.0,4244.0,0.015018967
4245.0,4245.0,0.22827202
4246.0,4246.0,1.103716E-4
4247.0,4247.0,5.870548E-4
4248.0,4248.0,0.088997
4249.0,4249.0,0.0026592957
4250.0,4250.0,0.0069629108
4251.0,4251.0,0.01441094
4252.0,4252.0,4.3583233E-5
4253.0,4253.0,0.4128522
4254.0,4254.0,0.021695154
4255.0,4255.0,0.032518085
4256.0,4256.0,0.83540404
4257.0,4257.0,9.214771E-4
4258.0,4258.0,0.32192388
4259.0,4259.0,0.05577003
4260.0,4260.0,0.011134365
4261.0,4261.0,0.015710717
4262.0,4262.0,0.086346045
4263.0,4263.0,0.8436261
4264.0,4264.0,6.5553366E-5
4265.0,4265.0,0.39328486
4266.0,4266.0,0.860313
4267.0,4267.0,0.061784275
4268.0,4268.0,0.0017085106
4269.0,4269.0,0.19052973
4270.0,4270.0,0.25265697
4271.0,4271.0,0.0640606
4272.0,4272.0,2.2116647E-5
4273.0,4273.0,0.023990594
4274.0,4274.0,0.01930821
4275.0,4275.0,0.0012267252
4276.0,4276.0,0.0034438178
4277.0,4277.0,0.18415204
4278.0,4278.0,5.035355E-4
4279.0,4279.0,0.06412064
4280.0,4280.0,0.00141901
4281.0,4281.0,5.4068613E-4
4282.0,4282.0,0.053829737
4283.0,4283.0,0.011832434
4284.0,4284.0,0.0011381503
4285.0,4285.0,0.0155122215
4286.0,4286.0,0.24539657
4287.0,4287.0,0.3783407
4288.0,4288.0,0.0020088668
4289.0,4289.0,0.016326698
4290.0,4290.0,0.024690058
4291.0,4291.0,0.42756
4292.0,4292.0,0.001109864
4293.0,4293.0,0.38698053
4294.0,4294.0,0.04385322
4295.0,4295.0,1.3751151E-4
4296.0,4296.0,0.030495172
4297.0,4297.0,0.046084497
4298.0,4298.0,0.030676479
4299.0,4299.0,0.50931114
4300.0,4300.0,6.2003743E-4
4301.0,4301.0,0.024249839
4302.0,4302.0,0.7391182
4303.0,4303.0,0.22990736
4304.0,4304.0,0.029451229
4305.0,4305.0,0.42096347
4306.0,4306.0,8.290208E-4
4307.0,4307.0,5.776206E-4
4308.0,4308.0,0.018508278
4309.0,4309.0,0.11154001
4310.0,4310.0,6.9879534E-5
4311.0,4311.0,0.084549055
4312.0,4312.0,0.30445638
4313.0,4313.0,0.0010389729
4314.0,4314.0,0.007754225
4315.0,4315.0,4.040279E-4
4316.0,4316.0,1.0043573E-4
4317.0,4317.0,1.6941209E-4
4318.0,4318.0,0.0060487324
4319.0,4319.0,0.51767784
4320.0,4320.0,0.028677765
4321.0,4321.0,0.004367912
4322.0,4322.0,0.014806579
4323.0,4323.0,0.0031421464
4324.0,4324.0,0.68240094
4325.0,4325.0,0.052353896
4326.0,4326.0,0.62774324
4327.0,4327.0,5.376427E-4
4328.0,4328.0,0.083703265
4329.0,4329.0,0.17010479
4330.0,4330.0,0.02730355
4331.0,4331.0,0.06775927
4332.0,4332.0,0.00446562
4333.0,4333.0,0.0032580758
4334.0,4334.0,0.5522916
4335.0,4335.0,0.011834695
4336.0,4336.0,0.014115088
4337.0,4337.0,0.1141967
4338.0,4338.0,0.34993228
4339.0,4339.0,0.0014766998
4340.0,4340.0,0.0347703
4341.0,4341.0,0.03434527
4342.0,4342.0,0.024197044
4343.0,4343.0,2.3753074E-4
4344.0,4344.0,7.5255986E-5
4345.0,4345.0,0.0077876933
4346.0,4346.0,2.2685705E-5
4347.0,4347.0,0.007833169
4348.0,4348.0,0.045789264
4349.0,4349.0,1.936301E-4
4350.0,4350.0,0.5151953
4351.0,4351.0,0.11849323
4352.0,4352.0,4.7548872E-4
4353.0,4353.0,0.011327365
4354.0,4354.0,0.07246294
4355.0,4355.0,0.0012281043
4356.0,4356.0,0.064411886
4357.0,4357.0,0.0012413956
4358.0,4358.0,0.0136624845
4359.0,4359.0,0.013474174
4360.0,4360.0,1.5140635E-4
4361.0,4361.0,5.096528E-4
4362.0,4362.0,0.04767497
4363.0,4363.0,0.066696174
4364.0,4364.0,0.0130804
4365.0,4365.0,8.172118E-5
4366.0,4366.0,0.03506645
4367.0,4367.0,0.5179966
4368.0,4368.0,1.5915031E-4
4369.0,4369.0,0.023890989
4370.0,4370.0,0.104058295
4371.0,4371.0,0.10031734
4372.0,4372.0,1.2907606E-4
4373.0,4373.0,0.05878313
4374.0,4374.0,9.572685E-5
4375.0,4375.0,0.0033336983
4376.0,4376.0,0.035702903
4377.0,4377.0,0.22177882
4378.0,4378.0,2.3497894E-5
4379.0,4379.0,0.22762823
4380.0,4380.0,0.021705164
4381.0,4381.0,1.0209694E-4
4382.0,4382.0,0.03388403
4383.0,4383.0,0.05776415
4384.0,4384.0,2.6980025E-4
4385.0,4385.0,0.9551729
4386.0,4386.0,0.4499638
4387.0,4387.0,0.050321203
4388.0,4388.0,1.1264634E-4
4389.0,4389.0,0.0448434
4390.0,4390.0,7.4047515E-5
4391.0,4391.0,0.30047762
4392.0,4392.0,4.208365E-5
4393.0,4393.0,0.001502995
4394.0,4394.0,0.023553431
4395.0,4395.0,0.09290693
4396.0,4396.0,0.5342366
4397.0,4397.0,0.003014883
4398.0,4398.0,0.47983456
4399.0,4399.0,0.35225806
4400.0,4400.0,0.04341808
4401.0,4401.0,0.052163456
4402.0,4402.0,0.006081128
4403.0,4403.0,0.02393094
4404.0,4404.0,0.11549148
4405.0,4405.0,1.4362622E-5
4406.0,4406.0,8.270027E-5
4407.0,4407.0,0.48094183
4408.0,4408.0,0.10232296
4409.0,4409.0,0.038341504
4410.0,4410.0,1.5593316E-4
4411.0,4411.0,0.31922826
4412.0,4412.0,0.29632723
4413.0,4413.0,0.021376936
4414.0,4414.0,8.898641E-4
4415.0,4415.0,3.2792217E-4
4416.0,4416.0,0.14327617
4417.0,4417.0,5.4928084E-4
4418.0,4418.0,3.8833845E-5
4419.0,4419.0,0.004765339
4420.0,4420.0,0.06704554
4421.0,4421.0,0.4146861
4422.0,4422.0,0.06516926
4423.0,4423.0,0.051965658
4424.0,4424.0,0.048413143
4425.0,4425.0,0.0016839758
4426.0,4426.0,4.4641405E-4
4427.0,4427.0,5.7960417E-5
4428.0,4428.0,0.14660193
4429.0,4429.0,0.7174848
4430.0,4430.0,0.88807976
4431.0,4431.0,5.294556E-5
4432.0,4432.0,0.5435547
4433.0,4433.0,0.009448511
4434.0,4434.0,0.05946007
4435.0,4435.0,0.1816931
4436.0,4436.0,0.04314703
4437.0,4437.0,0.32819247
4438.0,4438.0,0.0017221087
4439.0,4439.0,0.102484435
4440.0,4440.0,0.08796509
4441.0,4441.0,0.025024936
4442.0,4442.0,3.4731498E-4
4443.0,4443.0,9.837752E-5
4444.0,4444.0,0.037239313
4445.0,4445.0,3.5083474E-5
4446.0,4446.0,0.0037488127
4447.0,4447.0,4.0770127E-4
4448.0,4448.0,0.9416727
4449.0,4449.0,0.0049575823
4450.0,4450.0,0.46856013
4451.0,4451.0,0.61925006
4452.0,4452.0,0.20545653
4453.0,4453.0,0.39617774
4454.0,4454.0,0.032898284
4455.0,4455.0,0.02614315
4456.0,4456.0,0.01892153
4457.0,4457.0,9.542223E-4
4458.0,4458.0,0.0018725366
4459.0,4459.0,0.014804807
4460.0,4460.0,0.015028454
4461.0,4461.0,0.029476866
4462.0,4462.0,0.48329252
4463.0,4463.0,2.4761597E-4
4464.0,4464.0,9.104676E-4
4465.0,4465.0,3.1267057E-4
4466.0,4466.0,0.1158575
4467.0,4467.0,0.83383346
4468.0,4468.0,3.1448508E-4
4469.0,4469.0,0.0029416466
4470.0,4470.0,0.58114815
4471.0,4471.0,0.06619088
4472.0,4472.0,4.7110458E-4
4473.0,4473.0,0.4669647
4474.0,4474.0,0.031099174
4475.0,4475.0,2.709302E-4
4476.0,4476.0,0.041809283
4477.0,4477.0,0.08281264
4478.0,4478.0,0.064596936
4479.0,4479.0,0.025159478
4480.0,4480.0,0.040799767
4481.0,4481.0,0.026456289
4482.0,4482.0,0.04989336
4483.0,4483.0,0.7996569
4484.0,4484.0,0.4292043
4485.0,4485.0,0.2218516
4486.0,4486.0,0.02728967
4487.0,4487.0,0.029775647
4488.0,4488.0,0.030516768
4489.0,4489.0,0.056468654
4490.0,4490.0,0.013256539
4491.0,4491.0,0.0057086004
4492.0,4492.0,1.570569E-4
4493.0,4493.0,0.8751591
4494.0,4494.0,5.336151E-4
4495.0,4495.0,0.13201019
4496.0,4496.0,0.028629063
4497.0,4497.0,0.23479739
4498.0,4498.0,0.5398075
4499.0,4499.0,0.050522044
4500.0,4500.0,3.851524E-4
4501.0,4501.0,0.0023273805
4502.0,4502.0,0.09798711
4503.0,4503.0,0.0044757617
4504.0,4504.0,0.0564835
4505.0,4505.0,3.9357448E-4
4506.0,4506.0,1.2026034E-5
4507.0,4507.0,0.0034344739
4508.0,4508.0,0.018398376
4509.0,4509.0,3.52573E-4
4510.0,4510.0,3.372108E-6
4511.0,4511.0,5.8776233E-5
4512.0,4512.0,0.025770439
4513.0,4513.0,0.7320467
4514.0,4514.0,0.06840059
4515.0,4515.0,0.08109216
4516.0,4516.0,0.019141972
4517.0,4517.0,0.4483461
4518.0,4518.0,0.0027999468
4519.0,4519.0,0.050169166
4520.0,4520.0,5.1276875E-4
4521.0,4521.0,0.04619366
4522.0,4522.0,5.801995E-4
4523.0,4523.0,4.7441092E-4
4524.0,4524.0,6.535699E-4
4525.0,4525.0,0.007004276
4526.0,4526.0,9.1702976E-5
4527.0,4527.0,5.0411963E-5
4528.0,4528.0,6.384912E-5
4529.0,4529.0,0.57008505
4530.0,4530.0,0.007682946
4531.0,4531.0,0.03224269
4532.0,4532.0,0.0471243
4533.0,4533.0,0.0026637872
4534.0,4534.0,2.4583118E-5
4535.0,4535.0,0.018940987
4536.0,4536.0,0.019486295
4537.0,4537.0,0.0017762764
4538.0,4538.0,0.29926246
4539.0,4539.0,9.911563E-6
4540.0,4540.0,0.026288759
4541.0,4541.0,0.43470204
4542.0,4542.0,6.097767E-4
4543.0,4543.0,1.7319912E-4
4544.0,4544.0,3.6845013E-5
4545.0,4545.0,0.034292422
4546.0,4546.0,0.030472567
4547.0,4547.0,4.25983E-5
4548.0,4548.0,0.0050649857
4549.0,4549.0,1.340451E-4
4550.0,4550.0,0.10778416
4551.0,4551.0,0.0038833343
4552.0,4552.0,0.0010448678
4553.0,4553.0,0.44291276
4554.0,4554.0,0.007106997
4555.0,4555.0,7.980418E-4
4556.0,4556.0,0.05804435
4557.0,4557.0,0.10457503
4558.0,4558.0,0.0016397783
4559.0,4559.0,0.09014013
4560.0,4560.0,0.04377822
4561.0,4561.0,0.54126567
4562.0,4562.0,0.09889573
4563.0,4563.0,0.0039984984
4564.0,4564.0,7.857559E-5
4565.0,4565.0,0.11432218
4566.0,4566.0,0.49926805
4567.0,4567.0,0.03913868
4568.0,4568.0,0.0025345124
4569.0,4569.0,0.011823262
4570.0,4570.0,0.032043576
4571.0,4571.0,0.072548255
4572.0,4572.0,0.034150958
4573.0,4573.0,0.013978258
4574.0,4574.0,3.154516E-4
4575.0,4575.0,4.334865E-4
4576.0,4576.0,0.25215712
4577.0,4577.0,0.42407447
4578.0,4578.0,0.009580612
4579.0,4579.0,0.45190638
4580.0,4580.0,0.026715573
4581.0,4581.0,0.40914944
4582.0,4582.0,0.050426345
4583.0,4583.0,0.05865139
4584.0,4584.0,0.031874828
4585.0,4585.0,0.5499751
4586.0,4586.0,0.07327329
4587.0,4587.0,0.050576437
4588.0,4588.0,0.67170894
4589.0,4589.0,0.18045029
4590.0,4590.0,0.42510602
4591.0,4591.0,0.62047046
4592.0,4592.0,3.722843E-5
4593.0,4593.0,0.03668149
4594.0,4594.0,0.14421085
4595.0,4595.0,1.0153881E-4
4596.0,4596.0,2.2815062E-5
4597.0,4597.0,8.2365284E-4
4598.0,4598.0,0.6836841
4599.0,4599.0,0.063665934
4600.0,4600.0,0.06526266
4601.0,4601.0,0.0017796836
4602.0,4602.0,0.0214921
4603.0,4603.0,0.05088619
4604.0,4604.0,0.111983486
4605.0,4605.0,0.20388936
4606.0,4606.0,0.013252117
4607.0,4607.0,0.36017767
4608.0,4608.0,0.0056213695
4609.0,4609.0,0.020652747
4610.0,4610.0,0.0069319033
4611.0,4611.0,0.12581556
4612.0,4612.0,3.2351015E-4
4613.0,4613.0,0.04544428
4614.0,4614.0,0.06851646
4615.0,4615.0,0.109438725
4616.0,4616.0,4.7039296E-4
4617.0,4617.0,2.981756E-4
4618.0,4618.0,0.15106699
4619.0,4619.0,0.43764406
4620.0,4620.0,0.14530441
4621.0,4621.0,0.019592768
4622.0,4622.0,3.045234E-5
4623.0,4623.0,0.04015071
4624.0,4624.0,0.39241645
4625.0,4625.0,0.013309197
4626.0,4626.0,0.03614116
4627.0,4627.0,0.08337618
4628.0,4628.0,9.2681334E-4
4629.0,4629.0,0.042844005
4630.0,4630.0,0.35882846
4631.0,4631.0,0.7911408
4632.0,4632.0,0.0021742673
4633.0,4633.0,0.21072473
4634.0,4634.0,0.00139166
4635.0,4635.0,0.017568579
4636.0,4636.0,0.11610886
4637.0,4637.0,0.015020084
4638.0,4638.0,0.017830607
4639.0,4639.0,0.01220112
4640.0,4640.0,9.271245E-4
4641.0,4641.0,0.42065004
4642.0,4642.0,0.07194265
4643.0,4643.0,1.3297635E-4
4644.0,4644.0,0.6072307
4645.0,4645.0,0.67301977
4646.0,4646.0,0.0062427865
4647.0,4647.0,0.0011857589
4648.0,4648.0,2.7414158E-5
4649.0,4649.0,0.08375233
4650.0,4650.0,6.545344E-5
4651.0,4651.0,2.2127312E-4
4652.0,4652.0,1.3080279E-4
4653.0,4653.0,0.06835364
4654.0,4654.0,0.02579427
4655.0,4655.0,1.4860262E-4
4656.0,4656.0,3.2506336E-4
4657.0,4657.0,1.14683295E-4
4658.0,4658.0,1.15005285E-4
4659.0,4659.0,0.0011722769
4660.0,4660.0,0.034092996
4661.0,4661.0,0.00175908
4662.0,4662.0,0.0049170805
4663.0,4663.0,0.034738947
4664.0,4664.0,0.6416289
4665.0,4665.0,0.051818043
4666.0,4666.0,0.10943272
4667.0,4667.0,0.32120675
4668.0,4668.0,0.4919363
4669.0,4669.0,3.96359E-4
4670.0,4670.0,0.091521315
4671.0,4671.0,0.38030794
4672.0,4672.0,6.178E-5
4673.0,4673.0,0.0028469653
4674.0,4674.0,9.476969E-5
4675.0,4675.0,0.64327383
4676.0,4676.0,0.048235606
4677.0,4677.0,0.79718506
4678.0,4678.0,0.004137706
4679.0,4679.0,0.046043534
4680.0,4680.0,0.029501423
4681.0,4681.0,0.0041586286
4682.0,4682.0,0.008606825
4683.0,4683.0,0.0030937733
4684.0,4684.0,0.0071151047
4685.0,4685.0,0.07271186
4686.0,4686.0,0.1077742
4687.0,4687.0,1.2321707E-5
4688.0,4688.0,0.43411306
4689.0,4689.0,0.015292154
4690.0,4690.0,0.011332445
4691.0,4691.0,0.010735032
4692.0,4692.0,2.672723E-4
4693.0,4693.0,3.7280927E-4
4694.0,4694.0,1.4103467E-4
4695.0,4695.0,0.045714423
4696.0,4696.0,0.34567848
4697.0,4697.0,0.5034537
4698.0,4698.0,0.038550325
4699.0,4699.0,0.060849078
4700.0,4700.0,0.085342966
4701.0,4701.0,0.008642673
4702.0,4702.0,0.016206898
4703.0,4703.0,0.013953168
4704.0,4704.0,0.24420679
4705.0,4705.0,0.21427427
4706.0,4706.0,7.194632E-5
4707.0,4707.0,0.42069253
4708.0,4708.0,0.2062954
4709.0,4709.0,0.0056434353
4710.0,4710.0,0.5082342
4711.0,4711.0,0.09438278
4712.0,4712.0,0.035779048
4713.0,4713.0,0.13794436
4714.0,4714.0,0.3997556
4715.0,4715.0,0.04745827
4716.0,4716.0,3.1877644E-5
4717.0,4717.0,2.0285962E-4
4718.0,4718.0,0.016337087
4719.0,4719.0,8.890153E-4
4720.0,4720.0,7.5244185E-5
4721.0,4721.0,0.05945328
4722.0,4722.0,0.8090966
4723.0,4723.0,0.004190256
4724.0,4724.0,0.16050696
4725.0,4725.0,0.00814489
4726.0,4726.0,0.055264562
4727.0,4727.0,0.020917397
4728.0,4728.0,0.20856023
4729.0,4729.0,7.409392E-4
4730.0,4730.0,0.06816991
4731.0,4731.0,0.23685873
4732.0,4732.0,0.07431872
4733.0,4733.0,0.025411757
4734.0,4734.0,0.002708947
4735.0,4735.0,4.9115617E-5
4736.0,4736.0,3.4828208E-4
4737.0,4737.0,0.026053438
4738.0,4738.0,0.01206901
4739.0,4739.0,0.065959
4740.0,4740.0,5.359665E-5
4741.0,4741.0,1.676591E-5
4742.0,4742.0,0.03914741
4743.0,4743.0,0.0034157217
4744.0,4744.0,0.041847125
4745.0,4745.0,0.32446334
4746.0,4746.0,1.8253986E-4
4747.0,4747.0,1.0857317E-4
4748.0,4748.0,0.014927192
4749.0,4749.0,0.4724562
4750.0,4750.0,0.013435222
4751.0,4751.0,1.2691294E-4
4752.0,4752.0,0.2148428
4753.0,4753.0,0.53522545
4754.0,4754.0,0.21768653
4755.0,4755.0,1.2113097E-4
4756.0,4756.0,0.5223303
4757.0,4757.0,0.095849045
4758.0,4758.0,0.044447847
4759.0,4759.0,0.01936634
4760.0,4760.0,0.0032834914
4761.0,4761.0,0.09698368
4762.0,4762.0,0.03933705
4763.0,4763.0,0.041527495
4764.0,4764.0,1.312802E-5
4765.0,4765.0,0.50892836
4766.0,4766.0,5.262066E-4
4767.0,4767.0,0.035662644
4768.0,4768.0,0.02100359
4769.0,4769.0,0.008468815
4770.0,4770.0,0.14197636
4771.0,4771.0,0.06096334
4772.0,4772.0,7.158357E-5
4773.0,4773.0,0.02102376
4774.0,4774.0,1.12322705E-4
4775.0,4775.0,4.4004923E-5
4776.0,4776.0,0.17530309
4777.0,4777.0,2.5951987E-4
4778.0,4778.0,0.003587518
4779.0,4779.0,0.12060576
4780.0,4780.0,0.039362326
4781.0,4781.0,0.031514205
4782.0,4782.0,0.21768945
4783.0,4783.0,0.10168003
4784.0,4784.0,0.0100946445
4785.0,4785.0,0.3750686
4786.0,4786.0,0.004632868
4787.0,4787.0,0.22257416
4788.0,4788.0,0.18507127
4789.0,4789.0,0.1221355
4790.0,4790.0,0.12532066
4791.0,4791.0,3.531589E-4
4792.0,4792.0,6.031375E-4
4793.0,4793.0,0.113263205
4794.0,4794.0,0.0011119341
4795.0,4795.0,0.037662975
4796.0,4796.0,0.04282653
4797.0,4797.0,0.018217037
4798.0,4798.0,0.012087935
4799.0,4799.0,4.0579817E-4
4800.0,4800.0,0.47202256
4801.0,4801.0,0.463352
4802.0,4802.0,0.09780118
4803.0,4803.0,7.4806325E-5
4804.0,4804.0,6.0391576E-5
4805.0,4805.0,0.0025334316
4806.0,4806.0,0.035104875
4807.0,4807.0,8.2387874E-4
4808.0,4808.0,0.035483938
4809.0,4809.0,0.07382114
4810.0,4810.0,0.1425582
4811.0,4811.0,0.03166365
4812.0,4812.0,3.866338E-4
4813.0,4813.0,0.020110043
4814.0,4814.0,6.2528264E-4
4815.0,4815.0,1.7958968E-4
4816.0,4816.0,0.5543195
4817.0,4817.0,0.0069466154
4818.0,4818.0,0.11086749
4819.0,4819.0,4.656352E-4
4820.0,4820.0,8.464479E-5
4821.0,4821.0,0.036922023
4822.0,4822.0,2.0373747E-4
4823.0,4823.0,0.011544649
4824.0,4824.0,0.46777636
4825.0,4825.0,0.097810544
4826.0,4826.0,0.058761753
4827.0,4827.0,1.02753955E-4
4828.0,4828.0,0.019698944
4829.0,4829.0,9.833256E-5
4830.0,4830.0,0.0048823105
4831.0,4831.0,1.18132935E-4
4832.0,4832.0,0.0071648383
4833.0,4833.0,0.03526046
4834.0,4834.0,5.8814033E-4
4835.0,4835.0,0.058333963
4836.0,4836.0,0.13140969
4837.0,4837.0,6.671235E-6
4838.0,4838.0,0.037190776
4839.0,4839.0,0.4572277
4840.0,4840.0,0.040270835
4841.0,4841.0,6.104524E-5
4842.0,4842.0,8.454364E-5
4843.0,4843.0,0.013007147
4844.0,4844.0,4.0680196E-4
4845.0,4845.0,5.279542E-4
4846.0,4846.0,0.049511906
4847.0,4847.0,0.18655723
4848.0,4848.0,4.9211667E-4
4849.0,4849.0,0.016353374
4850.0,4850.0,0.43932486
4851.0,4851.0,0.072641656
4852.0,4852.0,0.3249948
4853.0,4853.0,0.022257844
4854.0,4854.0,0.5613087
4855.0,4855.0,0.0018963505
4856.0,4856.0,0.019970434
4857.0,4857.0,0.30754396
4858.0,4858.0,4.2701847E-4
4859.0,4859.0,0.097251795
4860.0,4860.0,0.35233074
4861.0,4861.0,0.0065469034
4862.0,4862.0,0.16010308
4863.0,4863.0,7.28966E-4
4864.0,4864.0,0.08264721
4865.0,4865.0,5.6794443E-4
4866.0,4866.0,0.042758733
4867.0,4867.0,0.08711725
4868.0,4868.0,3.301481E-5
4869.0,4869.0,0.00603948
4870.0,4870.0,0.016867632
4871.0,4871.0,5.271253E-5
4872.0,4872.0,0.019591894
4873.0,4873.0,0.0067809336
4874.0,4874.0,0.4261389
4875.0,4875.0,0.04283504
4876.0,4876.0,0.007192709
4877.0,4877.0,0.055494193
4878.0,4878.0,0.2754843
4879.0,4879.0,0.027666915
4880.0,4880.0,0.52137643
4881.0,4881.0,0.07444454
4882.0,4882.0,6.733358E-5
4883.0,4883.0,4.932142E-4
4884.0,4884.0,5.151076E-4
4885.0,4885.0,0.012498069
4886.0,4886.0,0.12651552
4887.0,4887.0,0.025940761
4888.0,4888.0,0.7329913
4889.0,4889.0,5.850594E-5
4890.0,4890.0,0.22814931
4891.0,4891.0,0.028656673
4892.0,4892.0,0.0047706184
4893.0,4893.0,0.03660629
4894.0,4894.0,0.07210564
4895.0,4895.0,0.37140667
4896.0,4896.0,0.0016536717
4897.0,4897.0,5.744789E-5
4898.0,4898.0,5.4085103E-4
4899.0,4899.0,0.5761119
4900.0,4900.0,3.320563E-4
4901.0,4901.0,0.115674675
4902.0,4902.0,0.033746075
4903.0,4903.0,0.07323631
4904.0,4904.0,0.031117314
4905.0,4905.0,0.03000077
4906.0,4906.0,0.01959922
4907.0,4907.0,0.002182017
4908.0,4908.0,0.06761137
4909.0,4909.0,0.017626582
4910.0,4910.0,6.4792155E-5
4911.0,4911.0,0.14650343
4912.0,4912.0,0.15893668
4913.0,4913.0,0.1065492
4914.0,4914.0,0.0837513
4915.0,4915.0,2.8528768E-4
4916.0,4916.0,0.058645595
4917.0,4917.0,6.205028E-4
4918.0,4918.0,0.34009096
4919.0,4919.0,0.0044741514
4920.0,4920.0,0.005864523
4921.0,4921.0,0.90123576
4922.0,4922.0,0.002113984
4923.0,4923.0,0.0019891267
4924.0,4924.0,5.6146815E-5
4925.0,4925.0,0.38533458
4926.0,4926.0,0.02477776
4927.0,4927.0,3.7697144E-4
4928.0,4928.0,0.035133433
4929.0,4929.0,0.0021045578
4930.0,4930.0,0.18266149
4931.0,4931.0,0.12539375
4932.0,4932.0,1.9486733E-4
4933.0,4933.0,0.6076442
4934.0,4934.0,0.3794339
4935.0,4935.0,0.086516105
4936.0,4936.0,0.017535135
4937.0,4937.0,0.45853484
4938.0,4938.0,0.83548504
4939.0,4939.0,9.113153E-5
4940.0,4940.0,0.015496279
4941.0,4941.0,0.02084775
4942.0,4942.0,0.07370499
4943.0,4943.0,0.43673497
4944.0,4944.0,0.1301147
4945.0,4945.0,0.07351835
4946.0,4946.0,0.02639599
4947.0,4947.0,0.010242402
4948.0,4948.0,2.3110575E-5
4949.0,4949.0,0.007501925
4950.0,4950.0,0.054909293
4951.0,4951.0,0.030744104
4952.0,4952.0,1.3292031E-4
4953.0,4953.0,0.010733799
4954.0,4954.0,4.55562E-4
4955.0,4955.0,0.007092574
4956.0,4956.0,9.801975E-4
4957.0,4957.0,0.026632821
4958.0,4958.0,2.4974978E-4
4959.0,4959.0,0.18991658
4960.0,4960.0,2.1292777E-4
4961.0,4961.0,0.010944039
4962.0,4962.0,0.003811295
4963.0,4963.0,0.70674515
4964.0,4964.0,0.07103051
4965.0,4965.0,8.131549E-4
4966.0,4966.0,0.02541658
4967.0,4967.0,2.1599188E-4
4968.0,4968.0,0.0011964501
4969.0,4969.0,0.2471488
4970.0,4970.0,0.00234645
4971.0,4971.0,1.7313125E-4
4972.0,4972.0,9.525687E-4
4973.0,4973.0,0.4199688
4974.0,4974.0,0.03321281
4975.0,4975.0,0.07598574
4976.0,4976.0,0.10538029
4977.0,4977.0,7.6539494E-4
4978.0,4978.0,0.0032827496
4979.0,4979.0,0.891386
4980.0,4980.0,0.7314381
4981.0,4981.0,0.024958467
4982.0,4982.0,2.4794333E-4
4983.0,4983.0,0.010690714
4984.0,4984.0,0.006444018
4985.0,4985.0,2.2685374E-5
4986.0,4986.0,2.585377E-4
4987.0,4987.0,2.881953E-4
4988.0,4988.0,0.012101504
4989.0,4989.0,0.017874423
4990.0,4990.0,0.05989283
4991.0,4991.0,0.019040411
4992.0,4992.0,0.0019647493
4993.0,4993.0,0.0465574
4994.0,4994.0,0.06494858
4995.0,4995.0,0.04729288
4996.0,4996.0,0.22497715
4997.0,4997.0,0.08900999
4998.0,4998.0,0.14308994
4999.0,4999.0,0.007794695
5000.0,5000.0,0.0030074671
5001.0,5001.0,0.032575846
5002.0,5002.0,0.17290778
5003.0,5003.0,0.0351012
5004.0,5004.0,9.795486E-5
5005.0,5005.0,0.0072376383
5006.0,5006.0,0.0019430489
5007.0,5007.0,0.0062963404
5008.0,5008.0,0.012509231
5009.0,5009.0,6.069716E-5
5010.0,5010.0,0.04648325
5011.0,5011.0,0.010282171
5012.0,5012.0,0.053484533
5013.0,5013.0,5.4579735E-4
5014.0,5014.0,0.9507793
5015.0,5015.0,0.011623648
5016.0,5016.0,0.4291261
5017.0,5017.0,0.05515243
5018.0,5018.0,0.017808616
5019.0,5019.0,0.05078085
5020.0,5020.0,0.3153572
5021.0,5021.0,2.1138127E-4
5022.0,5022.0,0.04781532
5023.0,5023.0,0.75545573
5024.0,5024.0,0.40130037
5025.0,5025.0,0.08218023
5026.0,5026.0,0.002618518
5027.0,5027.0,0.5466847
5028.0,5028.0,5.742403E-4
5029.0,5029.0,0.06010312
5030.0,5030.0,6.472526E-4
5031.0,5031.0,0.018510053
5032.0,5032.0,0.008833817
5033.0,5033.0,0.0014416351
5034.0,5034.0,0.006491671
5035.0,5035.0,0.002033184
5036.0,5036.0,0.018607073
5037.0,5037.0,0.010435275
5038.0,5038.0,0.00255391
5039.0,5039.0,3.2957338E-4
5040.0,5040.0,0.07860137
5041.0,5041.0,0.037454676
5042.0,5042.0,0.64525515
5043.0,5043.0,0.035035796
5044.0,5044.0,0.1722205
5045.0,5045.0,0.1449576
5046.0,5046.0,0.07369017
5047.0,5047.0,0.07292072
5048.0,5048.0,0.005682979
5049.0,5049.0,0.056270223
5050.0,5050.0,6.94037E-5
5051.0,5051.0,0.05225526
5052.0,5052.0,0.10790369
5053.0,5053.0,2.3735626E-4
5054.0,5054.0,0.17170385
5055.0,5055.0,0.001548268
