Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.03992E-4,34.50180363,0.517929324,0.094781532,0.285154336,0
1.0474E-4,34.752193527,0.520452429,0.093932425,0.286624204,0
1.05872E-4,35.005004542,0.524247752,0.093083319,0.287359138,0
1.06751E-4,35.260020824,0.527172031,0.092234212,0.289808917,0
1.07641E-4,35.506861422,0.530116293,0.091420485,0.291278785,0
1.08494E-4,35.755565141,0.532919542,0.090606757,0.292258697,0
1.09553E-4,36.006503514,0.536378405,0.08979303,0.293238609,0
1.10543E-4,36.259823346,0.53958732,0.088979303,0.294708476,0
1.1142E-4,36.503935024,0.542412407,0.088200955,0.297648212,0
1.12359E-4,36.761126113,0.545416642,0.087387228,0.300097991,0
1.13174E-4,37.009297326,0.548009273,0.08660888,0.305242528,0
1.13971E-4,37.259295563,0.550529673,0.085830532,0.30744733,0
1.1496E-4,37.511153355,0.55363849,0.085052185,0.308427242,0
1.15788E-4,37.753424037,0.5562236,0.084309216,0.308917197,0
1.16716E-4,38.00918047,0.559103962,0.083530869,0.310142087,0
1.17304E-4,38.254845713,0.560917878,0.0827879,0.312591867,0
1.181E-4,38.502005271,0.563365928,0.082044932,0.313816756,0
1.19077E-4,38.7627775,0.566346713,0.081266584,0.317491426,0
1.20138E-4,39.002223284,0.569562976,0.080558995,0.318716316,0
1.21024E-4,39.255471362,0.572231686,0.079816027,0.319451249,0
1.22002E-4,39.510764613,0.575157255,0.079073059,0.321656051,0
1.22874E-4,39.755518412,0.577749211,0.07836547,0.323125919,0
1.23778E-4,40.002210362,0.580416896,0.077657881,0.328025478,0
1.24786E-4,40.250763903,0.583376425,0.076950292,0.329250367,0
1.25852E-4,40.50129326,0.586479766,0.076242703,0.329740323,0
1.27219E-4,40.75446166,0.590426597,0.075535114,0.331945125,0
1.28065E-4,41.009825755,0.592850306,0.074827525,0.338314552,0
1.2873E-4,41.253779832,0.594746677,0.074155316,0.341499265,0
1.29654E-4,41.512242788,0.597365732,0.073447727,0.342479177,0
1.30619E-4,41.759515551,0.600083601,0.072775517,0.343214111,0
1.3155E-4,42.008452191,0.602686586,0.072103308,0.344683978,0
1.32294E-4,42.312292829,0.604754905,0.071254201,0.346153846,0
1.33107E-4,42.511468235,0.607003925,0.070758889,0.350563449,0
1.33558E-4,42.751423603,0.608246284,0.070122059,0.353748163,0
1.34707E-4,43.006267754,0.611389758,0.06944985,0.356197942,0
1.36086E-4,43.263452457,0.615132623,0.06877764,0.35766781,0
1.37066E-4,43.509479168,0.617770101,0.06814081,0.360117589,0
1.38293E-4,43.757380626,0.621045426,0.06750398,0.365262126,0
1.39075E-4,44.006931233,0.623119275,0.06686715,0.365752082,0
1.40792E-4,44.258948405,0.627634541,0.06623032,0.367466928,0
1.41921E-4,44.513375085,0.630570508,0.06559349,0.36844684,0
1.43474E-4,44.75621551,0.634574238,0.06499204,0.36844684,0
1.45687E-4,45.002025874,0.640204663,0.064390589,0.369181774,0
1.47675E-4,45.251314741,0.645189431,0.063789139,0.371141597,0
1.48928E-4,45.503509021,0.648295138,0.063187688,0.371876531,0
1.50245E-4,45.757814869,0.65153128,0.062586237,0.375306222,0
1.51116E-4,46.013855873,0.653654382,0.061984787,0.377021068,0
1.5342E-4,46.257265238,0.659206596,0.061418716,0.378980892,0
1.53949E-4,46.580390504,0.660471186,0.060675747,0.384615385,0
1.54614E-4,46.750164759,0.662051603,0.060286574,0.385595296,0
1.55913E-4,47.014359892,0.665116376,0.059685123,0.38878001,0
1.57249E-4,47.264878908,0.668242599,0.059119052,0.390739833,0
1.58388E-4,47.50170365,0.670883289,0.05858836,0.404213621,0
1.60424E-4,47.772877084,0.675549449,0.05798691,0.409603136,0
1.62134E-4,48.01509892,0.679419254,0.057456218,0.410828025,0
1.62922E-4,48.356819079,0.681187596,0.05667787,0.411562959,0
1.64156E-4,48.504199521,0.683936082,0.056394835,0.414257717,0
1.66737E-4,48.752853866,0.689609048,0.055864143,0.415972562,0
1.67935E-4,49.003813342,0.692206517,0.055333451,0.418912298,0
1.70171E-4,49.257361863,0.696997095,0.05480276,0.420137188,0
1.71337E-4,49.513120949,0.699466622,0.054272068,0.422097011,0
1.72237E-4,49.75355183,0.701358153,0.053776756,0.430181284,0
1.7401E-4,50.013491685,0.705050159,0.053246064,0.431896129,0
1.76255E-4,50.27642956,0.709660035,0.052715372,0.441695247,0
1.77371E-4,50.505887537,0.711925557,0.05225544,0.444145027,0
1.78178E-4,50.754771708,0.713551671,0.051760127,0.447819696,0
1.80991E-4,51.00621651,0.719151019,0.051264815,0.448309652,0
1.83637E-4,51.280598653,0.724316747,0.050698744,0.453944145,0
1.85203E-4,51.539353265,0.727329767,0.050203432,0.457128858,0
1.86914E-4,51.762484742,0.730582184,0.049814258,0.460313572,0
1.89097E-4,52.006898769,0.73467892,0.049354325,0.465703087,0
1.90893E-4,52.254140528,0.738000525,0.048894392,0.466193043,0
1.94037E-4,52.504525329,0.743717715,0.04843446,0.47011269,0
1.95023E-4,52.75789512,0.745484514,0.047939147,0.472317491,0
1.98026E-4,53.013518534,0.750790124,0.047514594,0.476482117,0
2.01631E-4,53.25350839,0.757015229,0.047090041,0.477951984,0
2.04071E-4,53.517536436,0.761140689,0.046630108,0.478931896,0
2.05312E-4,53.804754986,0.763210095,0.046099416,0.478931896,0
2.05458E-4,54.112941768,0.76345306,0.045568725,0.481871632,0
2.073E-4,54.257350072,0.766490412,0.045356448,0.486526213,0
2.11007E-4,54.508603657,0.772486095,0.044896515,0.489955904,0
2.11978E-4,54.762633974,0.774031477,0.044471962,0.493140617,0
2.15951E-4,55.019934874,0.780243406,0.044082788,0.496325331,0
2.17858E-4,55.258883991,0.783164432,0.043693614,0.497305243,0
2.20564E-4,55.500310939,0.787242435,0.04330444,0.498530132,0
2.23527E-4,55.833824406,0.791619502,0.042773748,0.499755022,0
2.2418E-4,56.05777458,0.792573176,0.042384575,0.500489956,0
2.25539E-4,56.305578538,0.794541798,0.041995401,0.502939735,0
2.27652E-4,56.509581157,0.797564552,0.041712365,0.504409603,0
2.30207E-4,56.760863394,0.801161652,0.041323191,0.508084272,0
2.33675E-4,57.016181427,0.805941174,0.040934017,0.511268986,0
2.36477E-4,57.25126003,0.809720094,0.040580223,0.512248898,0
2.39692E-4,57.800837782,0.813963797,0.039766496,0.515923567,0
2.43006E-4,58.017975621,0.818240084,0.039448081,0.518618324,0
2.4357E-4,58.285789218,0.818957873,0.039058907,0.52278295,0
2.45134E-4,58.505810864,0.820934004,0.038740492,0.5311122,0
2.49347E-4,58.75309869,0.826150009,0.038386697,0.5311122,0
2.51668E-4,59.003748842,0.828958078,0.038032903,0.534051935,0
