"layer","x","y"
0.790034657621656,-115.270833333333,37.4375
0.15903790101199,-115.229166666667,37.4375
0.125221727907712,-115.1875,37.4375
0.182541370659291,-115.145833333333,37.4375
0.876738713899026,-115.104166666667,37.4375
0.925629520621222,-115.0625,37.4375
0.986290561382589,-115.020833333333,37.4375
0.95953314191435,-114.979166666667,37.4375
0.225976644339995,-114.9375,37.4375
0.173142337196433,-114.895833333333,37.4375
0.183102255905558,-114.854166666667,37.4375
0.283942806566156,-114.8125,37.4375
0.500885192441041,-114.770833333333,37.4375
0.627540368677672,-114.729166666667,37.4375
0.736305263191592,-114.6875,37.4375
0.852807884406112,-114.645833333333,37.4375
0.907601753872918,-114.604166666667,37.4375
0.886819978683417,-114.5625,37.4375
0.94229019179887,-114.520833333333,37.4375
0.588287040034445,-115.4375,37.3958333333333
0.816750090997951,-115.395833333333,37.3958333333333
0.892177101966807,-115.354166666667,37.3958333333333
0.919831749774483,-115.3125,37.3958333333333
0.855244434004385,-115.270833333333,37.3958333333333
0.188641300226594,-115.229166666667,37.3958333333333
0.125715862427813,-115.1875,37.3958333333333
0.178300505175392,-115.145833333333,37.3958333333333
0.966722446042094,-115.104166666667,37.3958333333333
0.978663265793869,-115.0625,37.3958333333333
0.980054452633383,-115.020833333333,37.3958333333333
0.375933097621519,-114.979166666667,37.3958333333333
0.25394412516979,-114.9375,37.3958333333333
0.199640926546082,-114.895833333333,37.3958333333333
0.210942986330653,-114.854166666667,37.3958333333333
0.316079138876828,-114.8125,37.3958333333333
0.531404158065523,-114.770833333333,37.3958333333333
0.624598512483622,-114.729166666667,37.3958333333333
0.712441700282248,-114.6875,37.3958333333333
0.882513506595875,-114.645833333333,37.3958333333333
0.953151705348734,-114.604166666667,37.3958333333333
0.936982060508569,-114.5625,37.3958333333333
0.972680269853091,-114.520833333333,37.3958333333333
0.98762500811173,-114.479166666667,37.3958333333333
0.977097752376615,-114.4375,37.3958333333333
0.957212876972923,-114.395833333333,37.3958333333333
0.930558110150041,-114.354166666667,37.3958333333333
0.49790772998205,-115.604166666667,37.3541666666667
0.453505843562838,-115.5625,37.3541666666667
0.506462063991589,-115.520833333333,37.3541666666667
0.541827779076501,-115.479166666667,37.3541666666667
0.595802450160851,-115.4375,37.3541666666667
0.797956436922317,-115.395833333333,37.3541666666667
0.873789675467214,-115.354166666667,37.3541666666667
0.922481881423971,-115.3125,37.3541666666667
0.978009589952963,-115.270833333333,37.3541666666667
0.918758162747087,-115.229166666667,37.3541666666667
0.162405200909975,-115.1875,37.3541666666667
