Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.39468E-4,17.553155604,0.535874537,0.132882883,0.165127021,0
5.46399E-4,17.771080709,0.540429341,0.132282282,0.16743649,0
5.57699E-4,18.048081007,0.547759243,0.131531532,0.16743649,0
5.66104E-4,18.272839227,0.553135487,0.130930931,0.168591224,0
5.75343E-4,18.501970762,0.55897157,0.13033033,0.169745958,0
5.81554E-4,18.790893223,0.562852041,0.12957958,0.173210162,0
5.87306E-4,19.024659729,0.566415069,0.128978979,0.173210162,0
5.90666E-4,19.260345845,0.568483078,0.128228228,0.174364896,0
5.98631E-4,19.795294025,0.573346036,0.127027027,0.183602771,0
6.04164E-4,20.035796167,0.576691955,0.126426426,0.184757506,0
6.05856E-4,20.277630977,0.577709519,0.125825826,0.189376443,0
6.18248E-4,20.523132722,0.585090309,0.125225225,0.189376443,0
6.26991E-4,20.772769122,0.590220357,0.124624625,0.190531178,0
6.28799E-4,21.024169174,0.591273193,0.124024024,0.191685912,0
6.35156E-4,21.468416092,0.594953052,0.122822823,0.192840647,0
6.36561E-4,21.532072153,0.595762015,0.122822823,0.198614319,0
6.4503E-4,21.91653461,0.600604066,0.121921922,0.202078522,0
6.48407E-4,22.045946445,0.602518861,0.121621622,0.203233256,0
6.61516E-4,22.307069838,0.609864073,0.121021021,0.205542725,0
6.67438E-4,22.507177606,0.613137728,0.120570571,0.207852194,0
6.73283E-4,22.77588358,0.616341841,0.11996997,0.207852194,0
6.75407E-4,24.464068625,0.617499282,0.116216216,0.233256351,0
6.76098E-4,24.531678469,0.617875654,0.116066066,0.233256351,0
6.90318E-4,24.806429292,0.625529566,0.115465465,0.233256351,0
6.95316E-4,25.014819241,0.628183079,0.115015015,0.236720554,0
6.99659E-4,25.363298237,0.63047337,0.114264264,0.240184758,0
7.05984E-4,25.504157664,0.633784498,0.113963964,0.240184758,0
7.14305E-4,25.788753178,0.638094574,0.113363363,0.243648961,0
7.18125E-4,26.003996191,0.640056247,0.112912913,0.247113164,0
7.23746E-4,26.292595262,0.642923929,0.112312312,0.247113164,0
7.37025E-4,26.58632346,0.649607421,0.111711712,0.249422633,0
7.50355E-4,27.185778424,0.656190285,0.110510511,0.256351039,0
7.50901E-4,27.260868492,0.656457371,0.11036036,0.256351039,0
7.52564E-4,28.462475945,0.657269642,0.107957958,0.27482679,0
7.56844E-4,28.613416754,0.659350222,0.107657658,0.277136259,0
7.58413E-4,28.764998611,0.660109784,0.107357357,0.278290993,0
7.61973E-4,29.830400541,0.661827251,0.105255255,0.292147806,0
7.65101E-4,30.05940729,0.663329211,0.104804805,0.294457275,0
7.70148E-4,30.289814758,0.665738241,0.104354354,0.294457275,0
7.70194E-4,30.52086374,0.665759915,0.103903904,0.297921478,0
7.73586E-4,30.752578334,0.66736928,0.103453453,0.297921478,0
7.75563E-4,31.062615216,0.66830398,0.102852853,0.301385681,0
7.76535E-4,31.29543621,0.668762077,0.102402402,0.30369515,0
7.76535E-4,31.528396634,0.668762077,0.101801802,0.30369515,0
7.78516E-4,32.150746232,0.66969442,0.100750751,0.315242494,0
7.80313E-4,32.306629097,0.670538006,0.10045045,0.317551963,0
7.86962E-4,33.012806665,0.673640289,0.099099099,0.327944573,0
7.88193E-4,35.295768409,0.674211317,0.094744745,0.360277136,0
7.89425E-4,35.611214574,0.674781972,0.094144144,0.363741339,0
7.92169E-4,35.769611075,0.676049183,0.093843844,0.364896074,0
7.97406E-4,36.168037415,0.678454354,0.092942943,0.366050808,0
8.00616E-4,36.327876749,0.679919557,0.092792793,0.370669746,0
8.06419E-4,36.569130915,0.682551665,0.092342342,0.370669746,0
8.09736E-4,36.811869707,0.684046584,0.091891892,0.37182448,0
8.10164E-4,37.05491876,0.684238521,0.091291291,0.37182448,0
8.14634E-4,37.298666875,0.686240697,0.090990991,0.375288684,0
8.16608E-4,40.150083282,0.687120948,0.085735736,0.415704388,0
8.24287E-4,40.314307938,0.690520664,0.085435435,0.415704388,0
8.28369E-4,40.64525853,0.692313071,0.084834835,0.418013857,0
