"gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory","eventType"
911609384,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:43:19,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","8fd409b8-6f8e-4dd6-8649-c351c11aad22","1285241","","Danforth & Alexander",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Larrea tridentata","","","",NA,NA,NA,"",NA,"",NA,NA,"",1990-04-28 00:00:00,"",NA,NA,1990,4,28,"","","",NA,NA,NA,"",NA,"",NA,"United States, Arizona, Pima","NORTH_AMERICA",NA,NA,NA,"US","Arizona","Pima","","Sells, 35 km NW","","",NA,NA,NA,NA,"","",32.1,-112.13,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:58,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage",TRUE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:58,2024-01-02 19:27:21,FALSE,NA,"","USA","United States","USA.3_1","Arizona","USA.3.11_1","Pima","","","NE",NA
911609381,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:43:01,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","905f9f50-d1f8-40ae-8fca-515c8cb4da4b","1285207","","Minckley, Robert",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Parkinsonia floridum","","","",NA,NA,NA,"",NA,"",NA,NA,"",1998-05-02 00:00:00,"",NA,NA,1998,5,2,"","","",NA,NA,NA,"",NA,"",NA,"United States, Arizona, Pima","NORTH_AMERICA",NA,NA,NA,"US","Arizona","Pima","","Robles Jct, 8 km E","","",NA,NA,NA,NA,"","",32.066667,-111.25,NA,NA,NA,"",NA,"",NA,NA,"",NA,"GPS","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Minckley, Robert","",1999-01-01 00:00:00,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:57,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","StillImage",TRUE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:57,2024-01-02 19:27:21,FALSE,NA,"","USA","United States","USA.3_1","Arizona","USA.3.11_1","Pima","","","NE",NA
911609365,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:44:56,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","497f06fd-14cc-4ad4-b6ba-304e4566c3f8","1285279","","Buchmann, Steven",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Larrea tridentata","","","",NA,NA,NA,"",NA,"",NA,NA,"",1974-04-28 00:00:00,"",NA,NA,1974,4,28,"","","",NA,NA,NA,"",NA,"",NA,"United States, California, San Bernardino","NORTH_AMERICA",NA,NA,NA,"US","California","San Bernardino","","Earp, 12 mi N","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:51,NA,NA,NA,NA,NA,"","StillImage",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:51,2024-01-02 19:27:21,FALSE,NA,"","","","","","","","","","NE",NA
911609360,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:43:19,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","c6d385fc-e176-43db-8388-da94b991a7f4","1285240","","Danforth & Alexander",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Cercidium","","","",NA,NA,NA,"",NA,"",NA,NA,"",1990-04-28 00:00:00,"",NA,NA,1990,4,28,"","","",NA,NA,NA,"",NA,"",NA,"United States, California, Imperial","NORTH_AMERICA",NA,NA,NA,"US","California","Imperial","","Picacho Peak State Park, 27 km S","","",NA,NA,NA,NA,"","",32.8,-114.67,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:45:06,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage",TRUE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:45:06,2024-01-02 19:27:21,FALSE,NA,"","USA","United States","USA.5_1","California","USA.5.13_1","Imperial","","","NE",NA
911609351,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:43:00,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","191131e4-fce7-4b35-90d9-b7f08e0e53d0","1285206","","Minckley, Robert",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",1997-04-30 00:00:00,"",NA,NA,1997,4,30,"","","",NA,NA,NA,"",NA,"",NA,"United States, Arizona, Pima","NORTH_AMERICA",NA,NA,NA,"US","Arizona","Pima","","Robles Jct, 10 km SE","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Minckley, Robert","",1999-01-01 00:00:00,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:45,NA,NA,NA,NA,NA,"","StillImage",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:45,2024-01-02 19:27:21,FALSE,NA,"","","","","","","","","","NE",NA
911609337,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:44:56,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","586c0d30-f0c0-4c1d-81cd-d845f8eae5d9","1285278","","Buchmann, Steven",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Larrea tridentata","","","",NA,NA,NA,"",NA,"",NA,NA,"",1974-04-28 00:00:00,"",NA,NA,1974,4,28,"","","",NA,NA,NA,"",NA,"",NA,"United States, California, San Bernardino","NORTH_AMERICA",NA,NA,NA,"US","California","San Bernardino","","Earp, 12 mi N","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:45:02,NA,NA,NA,NA,NA,"","StillImage",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:45:02,2024-01-02 19:27:21,FALSE,NA,"","","","","","","","","","NE",NA
911609333,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:43:18,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","cb9af7cd-2bf5-4ef6-baef-fd235423f621","1285239","","Danforth & Alexander",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Cercidium","","","",NA,NA,NA,"",NA,"",NA,NA,"",1990-04-28 00:00:00,"",NA,NA,1990,4,28,"","","",NA,NA,NA,"",NA,"",NA,"United States, California, Imperial","NORTH_AMERICA",NA,NA,NA,"US","California","Imperial","","Picacho Peak State Park, 27 km S","","",NA,NA,NA,NA,"","",32.8,-114.67,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:45:05,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage",TRUE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:45:05,2024-01-02 19:27:21,FALSE,NA,"","USA","United States","USA.5_1","California","USA.5.13_1","Imperial","","","NE",NA
911609330,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:43:00,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","14e9f47a-3a17-48f2-8956-d9840dc6b58d","1285205","","Minckley, Robert",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",1997-04-30 00:00:00,"",NA,NA,1997,4,30,"","","",NA,NA,NA,"",NA,"",NA,"United States, Arizona, Pima","NORTH_AMERICA",NA,NA,NA,"US","Arizona","Pima","","Robles Jct, 10 km SE","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Minckley, Robert","",1999-01-01 00:00:00,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:36,NA,NA,NA,NA,NA,"","StillImage",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:36,2024-01-02 19:27:21,FALSE,NA,"","","","","","","","","","NE",NA
911609312,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:44:55,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","ac350459-f4ab-4952-8877-377d2e8a1349","1285277","","Buchmann, Steven",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Larrea tridentata","","","",NA,NA,NA,"",NA,"",NA,NA,"",1974-04-28 00:00:00,"",NA,NA,1974,4,28,"","","",NA,NA,NA,"",NA,"",NA,"United States, California, San Bernardino","NORTH_AMERICA",NA,NA,NA,"US","California","San Bernardino","","Earp, 12 mi N","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:45:04,NA,NA,NA,NA,NA,"","StillImage",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:45:04,2024-01-02 19:27:21,FALSE,NA,"","","","","","","","","","NE",NA
911609307,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:43:18,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","014610d6-46c1-4ffd-87f5-23836e393805","1285238","","Danforth & Alexander",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Larrea tridentata","","","",NA,NA,NA,"",NA,"",NA,NA,"",1990-04-28 00:00:00,"",NA,NA,1990,4,28,"","","",NA,NA,NA,"",NA,"",NA,"United States, Arizona, Pima","NORTH_AMERICA",NA,NA,NA,"US","Arizona","Pima","","Sells, 35 km NW","","",NA,NA,NA,NA,"","",32.1,-112.13,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:39,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage",TRUE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:39,2024-01-02 19:27:21,FALSE,NA,"","USA","United States","USA.3_1","Arizona","USA.3.11_1","Pima","","","NE",NA
911609302,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:42:59,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","eaeb8366-3945-48a2-baea-c668e6db3940","1285204","","Minckley, Robert",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",1997-04-29 00:00:00,"",NA,NA,1997,4,29,"","","",NA,NA,NA,"",NA,"",NA,"United States, Arizona, Pima","NORTH_AMERICA",NA,NA,NA,"US","Arizona","Pima","","Robles Jct, 8 km E","","",NA,NA,NA,NA,"","",32.066667,-111.25,NA,NA,NA,"",NA,"",NA,NA,"",NA,"GPS","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Minckley, Robert","",1999-01-01 00:00:00,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:56,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","StillImage",TRUE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:56,2024-01-02 19:27:21,FALSE,NA,"","USA","United States","USA.3_1","Arizona","USA.3.11_1","Pima","","","NE",NA
911609288,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:45:13,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","3c2330f4-703d-41f2-9964-3d1fbf183e90","1285314","","Benedict, Warwick",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",1937-05-09 00:00:00,"",NA,NA,1937,5,9,"","","",NA,NA,NA,"",NA,"",NA,"United States, Arizona, Santa Cruz","NORTH_AMERICA",NA,NA,NA,"US","Arizona","Santa Cruz","","Santa Rita Mts","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:47,NA,NA,NA,NA,NA,"","StillImage",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:47,2024-01-02 19:27:21,FALSE,NA,"","","","","","","","","","NE",NA
911609287,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:44:55,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","2f19f549-25e2-463d-9f50-4a3187f5b639","1285276","","Buchmann, Steven",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Larrea tridentata","","","",NA,NA,NA,"",NA,"",NA,NA,"",1974-04-28 00:00:00,"",NA,NA,1974,4,28,"","","",NA,NA,NA,"",NA,"",NA,"United States, California, San Bernardino","NORTH_AMERICA",NA,NA,NA,"US","California","San Bernardino","","Earp, 12 mi N","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:44,NA,NA,NA,NA,NA,"","StillImage",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:44,2024-01-02 19:27:21,FALSE,NA,"","","","","","","","","","NE",NA
911609281,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","","CC_BY_4_0",2014-05-05 08:43:17,NA,"","","","http://grbio.org/cool/iakn-125z","","","KU","SEMC","Snow Entomological Museum Collection","","PRESERVED_SPECIMEN","",NA,"","10ead240-f53d-4cfd-98e2-c4ae81ae5ae1","1285237","","Danforth & Alexander",NA,NA,NA,NA,"","Adult",NA,NA,"",NA,NA,"","PRESENT","Pinned - 1","",NA,NA,"","Larrea tridentata","","","",NA,NA,NA,"",NA,"",NA,NA,"",1990-04-28 00:00:00,"",NA,NA,1990,4,28,"","","",NA,NA,NA,"",NA,"",NA,"United States, Arizona, Pima","NORTH_AMERICA",NA,NA,NA,"US","Arizona","Pima","","Sells, 35 km NW","","",NA,NA,NA,NA,"","",32.1,-112.13,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","US",2024-01-02 19:44:42,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage",TRUE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris (Paracentris) pallida",NA,"EML",2024-01-02 19:44:42,2024-01-02 19:27:21,FALSE,NA,"","USA","United States","USA.3_1","Arizona","USA.3.11_1","Pima","","","NE",NA
